frame_id,doi,title,year,source_dbs,query_ids,screen_status,known_study_id,known_direction,eligibility_status,direction,screening_notes
bib_22eddb2655f9524b,10.1007/s44372-025-00359-1,Management reduces floral damage by bees and beetles in Cereus jamacaru DC. (Cactaceae) in the Caatinga dry forest,2025,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_16625e756d3fd68d,10.1016/bs.aecr.2016.10.007,Massively Introduced Managed Species and Their Consequences for Plant–Pollinator Interactions,2017,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bacb02d22e086c49,10.1016/bs.aecr.2020.08.001,Invasive bees and their impact on agriculture,2020,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b1dd533e7f395e99,10.1016/j.actao.2019.03.006,"The presence of a larval honey bee parasite, Ascosphaera apis, on flowers reduces pollinator visitation to several plant species",2019,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_f69f1011e986b2fb,10.1016/j.actao.2020.103557,Does pollination syndrome reflect pollinator efficiency in Silene nutans?,2020,OpenAlex,Q4|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_828ac70a5c49bce0,10.1016/j.agee.2020.107189,"Landscape crop diversity and semi-natural habitat affect crop pollinators, pollination benefit and yield",2020,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2141768160a0ed13,10.1016/j.agee.2021.107417,Landscape complexity benefits bumble bee visitation in faba bean (Vicia faba minor L.) but crop productivity is not pollinator-dependent,2021,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5e7b037d0c476e76,10.1016/j.agee.2021.107447,Using ecological and field survey data to establish a national list of the wild bee pollinators of crops,2021,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e742498a221d5995,10.1016/j.agee.2021.107648,Supporting wild pollinators in agricultural landscapes through targeted legume mixtures,2021,OpenAlex,Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_06d7ed566d4bceca,10.1016/j.agee.2021.107754,Annual flower strips and honeybee hive supplementation differently affect arthropod guilds and ecosystem services in a mass-flowering crop,2021,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_126c39175772c1a1,10.1016/j.agee.2023.108410,"Wild plants in hedgerows and weeds in crop fields are important floral resources for wild flower-visiting insects, independently of the presence of intercrops",2023,OpenAlex,Q5|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_58019e08f7edbfc6,10.1016/j.anbehav.2022.08.013,Do bumble bees play?,2022,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8029790f074816d7,10.1016/j.avrs.2022.100051,Hummingbird-plant interactions in Chile: An ecological review of the available evidence,2022,OpenAlex,Q1|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_26e8f323efe41652,10.1016/j.baae.2017.01.001,Invasive bumble bees reduce nectar availability for honey bees by robbing raspberry flower buds,2017,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1baf78f425aaef12,10.1016/j.baae.2017.08.001,The relation between oilseed rape and pollination of later flowering plants varies across plant species and landscape contexts,2017,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bda5a24e80f52b62,10.1016/j.baae.2022.03.002,"Landscape composition modifies pollinator densities, foraging behavior and yield formation in faba beans",2022,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e391301195e19cf8,10.1016/j.baae.2023.05.006,Partitioning pollination services to faba bean (Vicia faba L.) between managed honeybees and wild bees,2023,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_33c1f2d9110f96fd,10.1016/j.biocon.2008.07.029,"Habitat and flower resource partitioning by an exotic and three native bumble bees in central Hokkaido, Japan",2008,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bc57c52a0b0a4d48,10.1016/j.cois.2017.05.013,The behavioral ecology of nectar robbing: why be tactic constant?,2017,OpenAlex,Q8,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0eb212e6b7eae7ca,10.1016/j.cub.2017.07.012,Distasteful Nectar Deters Floral Robbery,2017,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_bc97a9ea2a1168a5,10.1016/j.cub.2026.02.067,Divergent nectar-feeding mechanisms evidenced by intralingual suction in sunbirds,2026,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_59044282e7624983,10.1016/j.dib.2025.112013,"A comprehensive dataset on pollinator diversity, visitation rates, individual-based traits, and pollination success across four plant species in an urban garden experiment in Zurich, Switzerland",2025,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_84ba7ef4003c580d,10.1016/j.flora.2016.09.010,Geographic distribution and trait-mediated causes of nectar robbing by the European bumblebee Bombus terrestris on the Patagonian shrub Fuchsia magellanica,2016,OpenAlex,Q6,KNOWN_DIRECT_CORPUS_MATCH,Valdivia_Carroza_Orellana_2016,POSITIVE,KNOWN_ELIGIBLE_DIRECT,POSITIVE,matched_by=DOI
bib_0e9bfb452de6a504,10.1016/j.flora.2016.12.007,"Floral biology, nectar secretion pattern and fruit set of a threatened Bignoniaceae tree from Brazilian tropical forest",2016,OpenAlex,Q3|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d39feb62e02be0a7,10.1016/j.flora.2023.152418,Illegitimate flower visitors and pollinators are associated with different flower morphology: Evidence from five species of Penstemon (Plantaginaceae),2023,OpenAlex,Q4,KNOWN_DIRECT_CORPUS_MATCH,RodriguezPena_Wolfe_2023,NULL,KNOWN_ELIGIBLE_DIRECT,NULL,matched_by=DOI
bib_07f631202d307926,10.1016/j.gecco.2022.e02243,Urbanization driving changes in plant species and communities – A global view,2022,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d49d69a1079cd11a,10.1016/j.isci.2026.114946,Yeast volatiles promote larceny in bumble bee behavior,2026,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e4f4e6909f887990,10.1016/j.jinsphys.2020.104177,Floral tea polyphenols can improve honey bee memory retention and olfactory sensitivity,2020,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c04f6fac30ea377b,10.1016/j.pld.2017.03.001,"Natural selection on floral traits of Caltha scaposa (Ranunculaceae), an alpine perennial with generalized pollination system from Northwest Yunnan",2017,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d4f2f495b6b48df0,10.1016/j.pld.2022.11.002,Floral trait variation across individual plants within a population enhances defense capability to nectar robbing,2022,OpenAlex,Q1|Q2|Q3|Q4|Q6,KNOWN_DIRECT_CORPUS_MATCH,Tie_et_al_2023,POSITIVE,KNOWN_ELIGIBLE_DIRECT,POSITIVE,matched_by=DOI
bib_a7eb0f3c2bf2ed31,10.1016/j.rmb.2016.09.004,"Nectar robbing in Collaea cipoensis (Fabaceae), an endemic shrub of the Brazilian rupestrian grasslands",2016,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3ec179c14b256d52,10.1016/j.sajb.2009.07.009,Pollination of Plectranthus spp. (Lamiaceae) with sigmoid flowers in southern Africa,2009,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_733265294f35ed1d,10.1016/j.sajb.2009.08.001,Hyper-specialization for long-billed bird pollination in a guild of South African plants: the Malachite Sunbird pollination syndrome,2009,OpenAlex,Q3|Q5|Q6,KNOWN_DIRECT_CORPUS_MATCH,Geerts_Pauw_2009,POSITIVE,KNOWN_ELIGIBLE_DIRECT,POSITIVE,matched_by=DOI
bib_8ba09bae25e7bb15,10.1016/j.sajb.2011.06.007,The cost of being specialized: Pollinator limitation in the endangered geophyte Brunsvigia litoralis (Amaryllidaceae) in the Cape Floristic Region of South Africa,2011,OpenAlex,Q3,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_719c40e22626d7fe,10.1016/j.sajb.2011.11.003,Experimental evidence for bird pollination and corolla damage by ants in the short-tubed flowers of Erica halicacaba (Ericaceae),2011,OpenAlex,Q1|Q3|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c8da85c3e8b8d935,10.1016/j.sajb.2015.07.004,Sunbird-pollination in the geoflorous species Hyobanche sanguinea (Orobanchaceae) and Lachenalia luteola (Hyacinthaceae),2015,OpenAlex,Q1|Q3|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_46b77f7b399b785a,10.1016/j.sajb.2018.06.011,The functional role of the keel crest in Polygala myrtifolia (Polygalaceae) and its effects on pollinator visitation success,2018,OpenAlex,Q3|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_898dfaee1e2dae56,10.1016/j.sajb.2019.05.022,The breeding system of Watsonia knysnana (Iridaceae): an assessment of pollinator effectiveness,2019,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_084795c81b66fa0e,10.1016/j.tplants.2019.04.007,Ecology of Plastic Flowers,2019,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fb2bf0a6fbfdc293,10.1016/j.ympev.2014.02.006,"Phylogenetics and diversification of tanagers (Passeriformes: Thraupidae), the largest radiation of Neotropical songbirds",2014,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4d0dc72ad1b52ae2,10.1016/s1146-609x(00)01085-7,"Nectar robbing, forager efficiency and seed set: Bumblebees foraging on the self incompatible plant Linaria vulgaris (Scrophulariaceae)",2000,OpenAlex,Q7,KNOWN_DIRECT_CORPUS_MATCH,Stout_Allen_Goulson_2000,POSITIVE,KNOWN_ELIGIBLE_DIRECT,POSITIVE,matched_by=DOI
bib_40116bbe901f343f,10.1023/a:1011463520398,Reproductive biology and effect of nectar robbing on fruit production in Macleania bullata (Ericaceae),2001,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_96e3b158f425698b,10.1038/s41467-022-35353-8,A signal-like role for floral humidity in a nocturnal pollination system,2022,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8e5acc9bddc4b419,10.1038/s41467-024-46841-4,Bee-pollination promotes rapid divergent evolution in plants growing in different soils,2024,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c3400ff1e6e13c32,10.1038/s41586-024-07126-4,Bumblebees socially learn behaviour too complex to innovate alone,2024,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_54af473a612b03e1,10.1038/s41598-019-43753-y,A comparison of coffee floral traits under two different agricultural practices,2019,OpenAlex,Q3|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_414332ac1df64877,10.1038/s41598-019-53355-3,Male flowers of Aconitum compensate for toxic pollen with increased floral signals and rewards for pollinators,2019,OpenAlex,Q1|Q2|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c372db92d92e8c29,10.1038/s41598-020-63997-3,Nectar mimicry: a new phenomenon,2020,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4bb9e353942e25c9,10.1038/s41598-021-89012-x,Elevational and seasonal patterns of butterflies and hawkmoths in plant-pollinator networks in tropical rainforests of Mount Cameroon,2021,OpenAlex,Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_baf3b26d8c858b70,10.1038/s41598-022-15090-0,Periodically taken photographs reveal the effect of pollinator insects on seed set in lotus flowers,2022,OpenAlex,Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9e2fb611f69a6ce5,10.1038/s41598-022-16237-9,The Campsis-Icterus association as a model system for avian nectar-robbery studies,2022,OpenAlex,Q1|Q2|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_89c9388d9e390c46,10.1038/s41598-023-43215-6,"Neither sulfoxaflor, Crithidia bombi, nor their combination impact bumble bee colony development or field bean pollination",2023,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_569aa6dafcb2b6e7,10.1038/s41598-023-44822-z,The value of twinned pollinator-pollen metabarcoding: bumblebee pollination service is weakly partitioned within a UK grassland community,2023,OpenAlex,Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_def87a0868b826b0,10.1038/s41598-024-55344-7,"Lack of pollinators selects for increased selfing, restricted gene flow and resource allocation in the rare Mediterranean sage Salvia brachyodon",2024,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_58ebb9c6555b33c6,10.1038/s41598-025-20968-w,Interactions of flower visitors with bitter gourd (Momordica charantia L.) and effects of right target and wrong target flower visits on plant reproduction,2025,OpenAlex,Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5e5baa1e5cc7380a,10.1038/srep07721,Asymmetrical disassortative pollination in a distylous primrose: the complementary roles of bumblebee nectar robbers and syrphid flies,2015,OpenAlex,Q3|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_0973d353694d53bd,10.1038/srep22340,Tail-like anther crest aids pollination by manipulating pollinator’s behaviour in a wild ginger,2016,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_6138afb02c21d5f9,10.1039/c4np00159a,Improving our chemistry: challenges and opportunities in the interdisciplinary study of floral volatiles,2015,OpenAlex,Q2,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_06fe8bc4b0e6a24a,10.1042/etls20190118,A primer of host-plant specialization in bees,2020,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7d36bb6438bb79f6,10.1046/j.1095-8339.2002.00068.x,Floral scents in butterfly-pollinated plants: possible convergence in chemical composition,2002,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_aa3ba57128a646e0,10.1046/j.1365-2745.2001.00512.x,Variation in floral sex allocation and reproductive success within inflorescences of Corydalis ambigua (Fumariaceae): pollination efficiency or resource limitation?,2001,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_99513e9b650175c4,10.1046/j.1469-8137.2003.00919.x,Natural selection in Ipomopsis hybrid zones: implications for ecological speciation,2003,OpenAlex,Q1|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_b10e9b456a404643,10.1051/apido:2004055,Foraging behavior and pollinating effectiveness of Osmia cornuta (Hymenoptera: Megachilidae) and Apis mellifera (Hymenoptera: Apidae) on ?Comice? pear,2004,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_fcae56bb368ff9eb,10.1051/apido:2006019,A century of advances in bumblebee domestication and the economic and environmental aspects of its commercialization for pollination,2006,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_d7a01c4121cab5cc,10.1080/0028825x.2001.9512759,"Pollinator limitation of seed set in Fuchsia perscandens (Onagraceae) on Banks Peninsula, South Island, New Zealand",2001,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_1994df68d9f5a2f2,10.1080/0028825x.2005.9512943,Progress in understanding pollination systems in New Zealand,2005,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_51164446c6d6fc89,10.1080/09064710.2019.1596301,Repellency of insecticides and the effect of thiacloprid on bumble bee colony development in red clover (Trifolium pratense L.) seed crops,2019,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_074f546350fb6059,10.1080/090647100750014402,Effects of Experimental Plant Density Reductions on Plant Choice and Foraging Behaviour of Bees (Hymenoptera:Apoidea),2000,OpenAlex,Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_6f828ea8435cd03c,10.1080/17429145.2021.2015466,A review of durian plant-bat pollinator interactions,2021,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_45121d601b97b836,10.1080/17550874.2019.1615146,"Nectar robbing does not affect female reproductive success of an endangered Antirrhinum species, Plantaginaceae",2019,OpenAlex,Q4,KNOWN_DIRECT_CORPUS_MATCH,Carrio_Guemes_2019,NULL,KNOWN_ELIGIBLE_DIRECT,NULL,matched_by=DOI
bib_e41fd68f880a12f8,10.1080/23818107.2017.1383307,Effects of local abundance on pollination and reproduction in Delphinium fissum subsp. sordidum (Ranunculaceae),2017,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_e8e3092bea1998d2,10.1086/705584,The Context Dependence of Pollinator-Mediated Selection in Natural Populations,2019,OpenAlex,Q1|Q2|Q4|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_9addd3f67506cece,10.1093/ae/54.1.36,Nectar and Resin Robbing in Stingless Bees,2008,OpenAlex,Q1|Q2|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_297efd7217c9dee9,10.1093/aob/mcaa103,Red flowers differ in shades between pollination systems and across continents,2020,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3590e503c1cf4e53,10.1093/aob/mcad064,Floral volatiles evoke partially similar responses in both florivores and pollinators and are correlated with non-volatile reward chemicals,2023,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_71f89337aa8b4c66,10.1093/aob/mcad141,"The evolution of flower–pollinator trait matching, and why do some alpine gingers appear to be mismatched?",2023,OpenAlex,Q3|Q4|Q5|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_2926b68ed30a91f9,10.1093/aob/mcae047,High toxin concentration in pollen may deter collection by bees in butterfly-pollinated Rhododendron molle,2024,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_924958cbd64b7264,10.1093/aob/mcae057,The effect of global change on the expression and evolution of floral traits,2024,OpenAlex,Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_12b0e92d9b4b02be,10.1093/aob/mcae118,Simulation of early season herbivory via mechanical damage affects flower production in pumpkin (Cucurbita pepo ssp. pepo),2024,OpenAlex,Q1|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_3cae72a893201f2c,10.1093/aob/mcae155,Floral resource availability declines and florivory increases along an elevation gradient in a highly biodiverse community,2024,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8465f3efa71f5e16,10.1093/aob/mcaf069,Tiny but significant: on the importance of thrips as pollinators,2025,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_8f5c5cc46550b26c,10.1093/aob/mch013,Pollination Ecology and Pollination System of Impatiens reptans (Balsaminaceae) Endemic to China,2004,OpenAlex,Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_63e875d9043a0a02,10.1093/aob/mcj012,Comparison of Pollen Transfer Dynamics by Multiple Floral Visitors: Experiments with Pollen and Fluorescent Dye,2005,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_17ca645a5f16f17e,10.1093/aob/mcm036,Floral Diversity and Pollen Transfer Mechanisms in Bird-pollinated Salvia Species,2007,OpenAlex,Q1|Q3|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_eedc3fd4ef138a6e,10.1093/aob/mcn106,"Flower Morphology, Pollination Biology and Mating System of the Complex Flower of Vigna caracalla (Fabaceae: Papilionoideae)",2008,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_7229f03b404d2e58,10.1093/aob/mcn260,"A generalized pollination system in the tropics: bats, birds and Aphelandra acanthus",2009,OpenAlex,Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_5788a10be1bfb681,10.1093/aob/mcp027,Size-specific interaction patterns and size matching in a plant–pollinator interaction web,2009,OpenAlex,Q3|Q4|Q6|Q7,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_545611ff24f3be38,10.1093/aob/mcr008,Reproductive biology of Abolboda pulchella and A. poarchon (Xyridaceae: Poales),2011,OpenAlex,Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_617ef8b26a5db051,10.1093/aob/mcr172,The natural history of pollination and mating in bird-pollinated Babiana (Iridaceae),2011,OpenAlex,Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_db09a44157fdfabf,10.1093/aob/mcr324,Floral traits mediate the vulnerability of aloes to pollen theft and inefficient pollination by bees,2012,OpenAlex,Q1|Q5,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_84894207d8d54079,10.1093/aob/mct219,Floral adaptation to local pollinator guilds in a terrestrial orchid,2013,OpenAlex,Q1|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_4dc517179b45367a,10.1093/aob/mcu204,Frequency-dependent pollinator discrimination acts against female plants in the gynodioecious Geranium maculatum,2014,OpenAlex,Q4,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
bib_c371756830d315a3,10.1093/aob/mcw097,Geographic consistency and variation in conflicting selection generated by pollinators and seed predators,2016,OpenAlex,Q1|Q3|Q4|Q5|Q6,PENDING_FULLTEXT_ELIGIBILITY,,,PENDING,,
