frame_id,dedupe_key,doi,title,year,authors,publication,source_dbs,query_ids,source_record_ids,source_urls,raw_rows_collapsed
bib_22cb3b2bdce6e2d4,doi:10.1007/s00442-012-2290-3,10.1007/s00442-012-2290-3,Optimizing size thresholds in a plant–pollinator interaction web: towards a mechanistic understanding of ecological networks,2012,Sébastien Ibanez,Oecologia,OpenAlex,Q3|Q6|Q7,OpenAlex:https://openalex.org/W1985511583,https://doi.org/10.1007/s00442-012-2290-3,3
bib_a45146e002f9612e,doi:10.1007/s00442-013-2797-2,10.1007/s00442-013-2797-2,Plant–animal interactions in suburban environments: implications for floral evolution,2013,Rebecca E. Irwin; Paige S. Warren; Adrian L. Carper; Lynn S. Adler,Oecologia,OpenAlex,Q1|Q5,OpenAlex:https://openalex.org/W2034721418,https://doi.org/10.1007/s00442-013-2797-2,2
bib_1b6e6ba215f999f7,doi:10.1007/s00442-025-05718-z,10.1007/s00442-025-05718-z,Pollination efficiency of hummingbirds and flowerpiercers at the flowers of Lobelia laxiflora (Campanulaceae): morphological fit matters,2025,Stefan Abrahamczyk; Ruben Dürr; Emanuel Brenes; María A. Maglianesi,Oecologia,OpenAlex,Q1|Q3|Q6,OpenAlex:https://openalex.org/W4410010762,https://doi.org/10.1007/s00442-025-05718-z,3
bib_e8bd4df2fe17833d,doi:10.1007/s004420000580,10.1007/s004420000580,Causes and consequences of floral damage in Aconitum lycoctonum at high and low elevations in Switzerland,2001,Anna‐Barbara Utelli; Barbara A. Roy,Oecologia,OpenAlex,Q7,OpenAlex:https://openalex.org/W2029202857,https://doi.org/10.1007/s004420000580,1
bib_95d9afb20c3ec0bf,doi:10.1007/s004420100640,10.1007/s004420100640,Preferential nectar robbing of flowers with long corollas: experimental studies of two hummingbird species visiting three plant species,2001,Carlos Lara; Juan Francisco Ornelas,Oecologia,OpenAlex,Q1|Q6,OpenAlex:https://openalex.org/W2125284390,https://doi.org/10.1007/s004420100640,2
bib_b08ee59b8d6f2971,doi:10.1007/s00606-013-0794-x,10.1007/s00606-013-0794-x,Pollinators and nectar robbers cause directional selection for large spur circle in Impatiens oxyanthera (Balsaminaceae),2013,Qiong Wang; Yunxiang Li; Xiaozhen Pu; Liying Zhu; Tang Zheng; Qing Liu,Plant Systematics and Evolution,OpenAlex,Q1,OpenAlex:https://openalex.org/W2062696305,https://doi.org/10.1007/s00606-013-0794-x,1
bib_19293da9e4c1d3f6,doi:10.1007/s00606-018-1543-y,10.1007/s00606-018-1543-y,Pollination biology and breeding system in five nocturnal species of Oenothera (Onagraceae): reproductive assurance and opportunities for outcrossing,2018,Sebastian Antoń; Bożena Denisow,Plant Systematics and Evolution,OpenAlex,Q6,OpenAlex:https://openalex.org/W2893074675,https://doi.org/10.1007/s00606-018-1543-y,1
bib_faca2a49cbc3bda9,doi:10.1007/s00709-015-0794-5,10.1007/s00709-015-0794-5,Comparative floral spur anatomy and nectar secretion in four representatives of Ranunculaceae,2015,Sebastian Antoń; Magdalena Kamińska,PROTOPLASMA,OpenAlex,Q5|Q6,OpenAlex:https://openalex.org/W1983462620,https://doi.org/10.1007/s00709-015-0794-5,2
bib_1cec6c1296949236,doi:10.1007/s00709-015-0902-6,10.1007/s00709-015-0902-6,Floral nectar production and carbohydrate composition and the structure of receptacular nectaries in the invasive plant Bunias orientalis L. (Brassicaceae),2015,Bożena Denisow; Marzena Masierowska; Sebastian Antoń,PROTOPLASMA,OpenAlex,Q5|Q7,OpenAlex:https://openalex.org/W2277884739,https://doi.org/10.1007/s00709-015-0902-6,2
bib_cf088b9f69604a52,doi:10.1007/s00709-018-1269-2,10.1007/s00709-018-1269-2,Micromorphological and histochemical attributes of flowers and floral reward in Linaria vulgaris (Plantaginaceae),2018,Jacek Jachuła; Agata Konarska; Bożena Denisow,PROTOPLASMA,OpenAlex,Q4|Q7,OpenAlex:https://openalex.org/W2807045778,https://doi.org/10.1007/s00709-018-1269-2,2
bib_a59575cb1b44f3ec,doi:10.1007/s10265-021-01299-z,10.1007/s10265-021-01299-z,Corolla stickiness prevents nectar robbing in Erica,2021,Sam McCarren; Anina Coetzee; Jeremy J. Midgley,Journal of Plant Research,OpenAlex,Q1,OpenAlex:https://openalex.org/W3155401674,https://doi.org/10.1007/s10265-021-01299-z,1
bib_cc5c27d89b5b08bd,doi:10.1007/s10265-026-01722-3,10.1007/s10265-026-01722-3,Nectar robbing as a mechanism of biotic resistance against an invasive plant in the Galápagos Islands,2026,Luis Navarro; José María Gómez,Journal of Plant Research,OpenAlex,Q1|Q3|Q4|Q5,OpenAlex:https://openalex.org/W7160916618,https://doi.org/10.1007/s10265-026-01722-3,4
bib_f0e0efaf30f230ab,doi:10.1007/s10336-014-1146-5,10.1007/s10336-014-1146-5,Morphological and behavioural adaptations to feed on nectar: how feeding ecology determines the diversity and composition of hummingbird assemblages,2014,Stefan Abrahamczyk; Michael Kessler,Journal für Ornithologie,OpenAlex,Q1|Q3|Q4|Q6,OpenAlex:https://openalex.org/W2009515057,https://doi.org/10.1007/s10336-014-1146-5,4
bib_d0960d952cfda607,doi:10.1007/s10526-023-10237-y,10.1007/s10526-023-10237-y,The indirect effect of nectar-inhabiting yeasts on olfactory responses and longevity of two stink bug egg parasitoids,2024,Jay Darryl L. Ermio; Ezio Peri; P. Bella; Michael Rostás; Islam S. Sobhy; Tom Wenseleers; Stefano Colazza; Bart Lievens; Antonino Cusumano,BioControl,OpenAlex,Q5,OpenAlex:https://openalex.org/W4391187815,https://doi.org/10.1007/s10526-023-10237-y,1
bib_e83af757d425f52c,doi:10.1007/s10531-025-03225-4,10.1007/s10531-025-03225-4,Functional redundancy in invertebrate pollinator-predator networks supports conservation of a threatened North American orchid: a case study of Platanthera integrilabia,2026,Tara R. Littlefield; Sarah Kosieniak; Lawrence W. Zettler,Biodiversity and Conservation,OpenAlex,Q4|Q5|Q6,OpenAlex:https://openalex.org/W7118431838,https://doi.org/10.1007/s10531-025-03225-4,3
bib_6691639ffcff2e30,doi:10.1007/s10539-023-09929-7,10.1007/s10539-023-09929-7,The evolution of multispecies populations: a multilevel selection perspective,2023,Christopher Hunter Lean; Christopher J. Jones,Biology & Philosophy,OpenAlex,Q6,OpenAlex:https://openalex.org/W4386995549,http://dx.doi.org/10.1007/s10539-023-09929-7,1
bib_af396e6c4c55339a,doi:10.1007/s10646-023-02720-0,10.1007/s10646-023-02720-0,Seed treatment with clothianidin induces changes in plant metabolism and alters pollinator foraging preferences,2023,Björn K. Klatt; Annemarie Wurz; Lina Herbertsson; Maj Rundlöf; Glenn P. Svensson; Jürgen Kuhn; Sofie Vessling; Bernardo de La Vega; Teja Tscharntke; Yann Clough; Henrik G. Smith,Ecotoxicology,OpenAlex,Q4|Q6,OpenAlex:https://openalex.org/W4389428129,https://doi.org/10.1007/s10646-023-02720-0,2
bib_c591cbc7db4ecdc4,doi:10.1007/s10682-014-9736-5,10.1007/s10682-014-9736-5,Long corollas as nectar barriers in Lonicera implexa: interactions between corolla tube length and nectar volume,2015,Amparo Lázaro; Clara Vignolo; Luis Gerardo Samaniego Santamaría,Evolutionary Ecology,OpenAlex,Q1|Q3,OpenAlex:https://openalex.org/W2464209266,https://doi.org/10.1007/s10682-014-9736-5,2
bib_3b5f153ee09fa90f,doi:10.1007/s10682-017-9916-1,10.1007/s10682-017-9916-1,Nectar discovery speeds and multimodal displays: assessing nectar search times in bees with radiating and non-radiating guides,2017,David A. Lawson; Heather M. Whitney; Sean A. Rands,Evolutionary Ecology,OpenAlex,Q6,OpenAlex:https://openalex.org/W2744567900,https://doi.org/10.1007/s10682-017-9916-1,1
bib_60879bff3b334163,doi:10.1007/s10682-018-9962-3,10.1007/s10682-018-9962-3,The relative strength of different floral visitors driving floral evolution within a Primula secundiflora population,2018,Yun Wu; Tao P. Zhong; Guang-Li Liu; Lu-Wei Tan; Qingjun Li,Evolutionary Ecology,OpenAlex,Q3,OpenAlex:https://openalex.org/W2898669620,https://doi.org/10.1007/s10682-018-9962-3,1
bib_1c14ba99688aeaea,doi:10.1007/s10886-020-01213-2,10.1007/s10886-020-01213-2,Herbivory and Time Since Flowering Shape Floral Rewards and Pollinator-Pathogen Interactions,2020,Luis Alejandro Aguirre; Julie K. Davis; Philip C. Stevenson; Lynn S. Adler,Journal of Chemical Ecology,OpenAlex,Q6,OpenAlex:https://openalex.org/W3081944486,https://doi.org/10.1007/s10886-020-01213-2,1
bib_c2d712c76a28a1f8,doi:10.1007/s10980-021-01261-3,10.1007/s10980-021-01261-3,Identity of mass-flowering crops moderates functional trait composition of pollinator communities,2021,Nicole Beyer; Felix Kirsch; Doreen Gabriel; Catrin Westphal,Landscape Ecology,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W3165183096,https://doi.org/10.1007/s10980-021-01261-3,2
bib_08e02fa6a4e05955,doi:10.1007/s10980-024-01899-9,10.1007/s10980-024-01899-9,"Multiscale spatial analysis of two plant–insect interactions: effects of landscape, resource distribution, and other insects",2024,Guillem Pocull; Carina A. Baskett; Nick Barton,Landscape Ecology,OpenAlex,Q5,OpenAlex:https://openalex.org/W4402186419,https://doi.org/10.1007/s10980-024-01899-9,1
bib_e853bd19965ea539,doi:10.1007/s11101-019-09642-y,10.1007/s11101-019-09642-y,For antagonists and mutualists: the paradox of insect toxic secondary metabolites in nectar and pollen,2019,Philip C. Stevenson,Phytochemistry Reviews,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W2970593363,https://doi.org/10.1007/s11101-019-09642-y,2
bib_f57b127a34a8ca71,doi:10.1007/s11248-024-00394-w,10.1007/s11248-024-00394-w,Mosquito pollination of plants: an overview of their role and an assessment of the possible contribution of disease vectors,2024,Woodbridge A. Foster,Transgenic Research,OpenAlex,Q6,OpenAlex:https://openalex.org/W4401793623,https://doi.org/10.1007/s11248-024-00394-w,1
bib_e31cad209df874fe,doi:10.1007/s11252-026-01950-4,10.1007/s11252-026-01950-4,"Wild bees (hymenoptera, apoidea, anthophila) and flowers: evaluation of visit frequencies in urban nature reserves in Rome",2026,Lorenzo Fortini; Flavia Bartoli; Andrea Di Giulio,Urban Ecosystems,OpenAlex,Q4|Q6|Q7,OpenAlex:https://openalex.org/W7153461844,https://doi.org/10.1007/s11252-026-01950-4,3
bib_aa03f4a83b6f4802,doi:10.1007/s11252-026-01991-9,10.1007/s11252-026-01991-9,Green area size rather than urbanization ecological index modulates the specialization of flower-visitor networks of Leguminosae trees in a tropical metropolis in Brazil,2026,Thaís C. M. Andrade; Jéssica Luiza S. e Silva; Luanda Pinheiro; Talita Câmara; Ariadna Valentina Lopes,Urban Ecosystems,OpenAlex,Q5,OpenAlex:https://openalex.org/W7160525962,https://doi.org/10.1007/s11252-026-01991-9,1
bib_4f3e9da01e33c940,doi:10.1007/s11258-021-01162-0,10.1007/s11258-021-01162-0,Exotic insect pollinators and native pollination systems,2021,Scott E. Debnam; Agustín Sáez; Marcelo A. Aizen; Ragan M. Callaway,Plant Ecology,OpenAlex,Q6,OpenAlex:https://openalex.org/W3189282736,https://doi.org/10.1007/s11258-021-01162-0,1
bib_cd80626dea867f6c,doi:10.1007/s11284-008-0481-5,10.1007/s11284-008-0481-5,"Floral traits variation, legitimate pollination, and nectar robbing in Polygala vayredae (Polygalaceae)",2008,Sílvia Castro; Paulo Cardoso da Silveira; Luis Navarro,Ecological Research,OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W2013177683,https://doi.org/10.1007/s11284-008-0481-5,2
bib_7faf7004c1a8365f,doi:10.1007/s11284-013-1051-z,10.1007/s11284-013-1051-z,Community‐dependent foraging habits of flower visitors: cascading indirect interactions among five bumble bee species,2013,Hiroshi S. Ishii,Ecological Research,OpenAlex,Q7,OpenAlex:https://openalex.org/W2047606736,https://doi.org/10.1007/s11284-013-1051-z,1
bib_7479dc293e92515b,doi:10.1007/s11829-015-9379-7,10.1007/s11829-015-9379-7,The ecological role of extremely long-proboscid Neotropical butterflies (Lepidoptera: Hesperiidae) in plant-pollinator networks,2015,Julia Bauder; ANDREW DAVID WARREN; Harald Wolfgang Krenn,Arthropod-Plant Interactions,OpenAlex,Q2|Q3|Q5|Q6,OpenAlex:https://openalex.org/W621648762,https://doi.org/10.1007/s11829-015-9379-7,4
bib_01630e2922d20823,doi:10.1007/s11829-017-9525-5,10.1007/s11829-017-9525-5,Pollen and stamen mimicry: the alpine flora as a case study,2017,Klaus Lunau; Sabine Konzmann; Lena Winter; Vanessa Kamphausen; Zong‐Xin Ren,Arthropod-Plant Interactions,OpenAlex,Q4|Q6,OpenAlex:https://openalex.org/W2606744388,https://doi.org/10.1007/s11829-017-9525-5,2
bib_4a947b1382781475,doi:10.1007/s11829-020-09742-z,10.1007/s11829-020-09742-z,Floral temperature patterns can function as floral guides,2020,Michael J. M. Harrap; Natalie Hempel de Ibarra; Heather M. Whitney; Sean A. Rands,Arthropod-Plant Interactions,OpenAlex,Q6,OpenAlex:https://openalex.org/W3000123860,https://doi.org/10.1007/s11829-020-09742-z,1
bib_ad44b35837e7a16f,doi:10.1007/s11829-021-09843-3,10.1007/s11829-021-09843-3,Attraction of florivores and larcenists and interaction between antagonists in Senna rugosa (Fabaceae),2021,Ana Carolina Sabino de Oliveira; Jefferson Thiago Souza; Vinícius Lourenço Garcia de Brito; Natan Messias Almeida,Arthropod-Plant Interactions,OpenAlex,Q4,OpenAlex:https://openalex.org/W3169138107,https://doi.org/10.1007/s11829-021-09843-3,1
bib_0134dcf1a8d99b83,doi:10.1007/s11829-022-09895-z,10.1007/s11829-022-09895-z,Bumblebee floral neighbors promote nectar robbing in a hummingbird-pollinated plant species in Patagonia,2022,Sabrina S. Gavini; Emilia Moreno; Francisco Zamorano-Menay; Carolina Laura Morales; Marcelo A. Aizen,Arthropod-Plant Interactions,OpenAlex,Q7,OpenAlex:https://openalex.org/W4220904079,https://doi.org/10.1007/s11829-022-09895-z,1
bib_3a3b2e5f43b5f427,doi:10.1007/s11829-025-10131-7,10.1007/s11829-025-10131-7,Experimental florivory and its effects on pollinators of Opuntia cantabrigiensis Lynch (Cactaceae),2025,Diana Cárdenas-Ramos; María C. Mandujano,Arthropod-Plant Interactions,OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W4407420278,https://doi.org/10.1007/s11829-025-10131-7,2
bib_977156751b780dc2,doi:10.1007/s11829-025-10162-0,10.1007/s11829-025-10162-0,Leaky pollination barrier in edaphic vicarious alpine plants,2025,Thomas M. Huber; Roman Fuchs; Julian Robin; Andreas Tribsch; Stefan Dötterl; Hanno Schaefer,Arthropod-Plant Interactions,OpenAlex,Q3|Q5,OpenAlex:https://openalex.org/W4412154929,https://doi.org/10.1007/s11829-025-10162-0,2
bib_dcdd42f20d4dd53f,doi:10.1007/s11829-025-10170-0,10.1007/s11829-025-10170-0,Drought stress and intercropping affect pollinator behavior via altered plant and flower traits in a legume,2025,Theresa Marie Brandes; Nicole Beyer,Arthropod-Plant Interactions,OpenAlex,Q3|Q4|Q7,OpenAlex:https://openalex.org/W4413052621,https://doi.org/10.1007/s11829-025-10170-0,3
bib_3afe5a95fe10d836,doi:10.1007/s11829-026-10255-4,10.1007/s11829-026-10255-4,Effect of soil water deficit on flowers and plant-pollinator interactions of two blueberry cultivars,2026,Helena Castro; Monica Barman; Stefan Dötterl; Maria Celeste Dias; João Loureiro; Sílvia Castro,Arthropod-Plant Interactions,OpenAlex,Q1|Q4|Q5|Q6,OpenAlex:https://openalex.org/W7163579924,https://doi.org/10.1007/s11829-026-10255-4,4
bib_a02a63a3f1467685,doi:10.1007/s13592-014-0326-x,10.1007/s13592-014-0326-x,Do queens of bumblebee species differ in their choice of flower colour morphs of Corydalis cava (Fumariaceae)?,2014,Łukasz Myczko; Weronika Banaszak‐Cibicka; Tim H. Sparks; Piotr Tryjanowski,Apidologie,OpenAlex,Q5|Q6|Q7,OpenAlex:https://openalex.org/W2064420380,https://doi.org/10.1007/s13592-014-0326-x,3
bib_b9570129a74f5aa7,doi:10.1007/s13592-021-00895-1,10.1007/s13592-021-00895-1,Nectar concentrating behavior by bees (Hymenoptera: Anthophila),2021,Zachary M. Portman; John S. Ascher; Daniel P. Cariveau,Apidologie,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W4200061120,https://doi.org/10.1007/s13592-021-00895-1,2
bib_ac935441f5619bb1,doi:10.1007/s13592-022-00944-3,10.1007/s13592-022-00944-3,Deconstructing and contextualizing foraging behavior in bumble bees and other central place foragers,2022,Jessica E. Sommer; Vijay Rao; Jordanna D. H. Sprayberry,Apidologie,OpenAlex,Q7,OpenAlex:https://openalex.org/W4283205200,https://doi.org/10.1007/s13592-022-00944-3,1
bib_a4fb6e5b76fb2a53,doi:10.1007/s13592-023-01024-w,10.1007/s13592-023-01024-w,A scientific note on pollinators’ ability to overcome exploitation barriers: deep hummingbird-evolved corollas and small-sized bees,2023,Manuela Giovanetti; Claudia Giuliani; Gelsomina Fico; Daniela Lupi,Apidologie,OpenAlex,Q1,OpenAlex:https://openalex.org/W4386098228,https://doi.org/10.1007/s13592-023-01024-w,1
bib_b786d97cd47fc736,doi:10.1007/s13592-024-01138-9,10.1007/s13592-024-01138-9,Why bumblebees have become model species in apidology: A brief history and perspectives,2025,Mathieu Lihoreau; Coline Monchanin; Mathilde Lacombrade; Joanna S. Brebner; Tamara Gómez‐Moracho,Apidologie,OpenAlex,Q6,OpenAlex:https://openalex.org/W4407138571,https://doi.org/10.1007/s13592-024-01138-9,1
bib_1c336d52469ecbc3,doi:10.1007/s13592-026-01300-5,10.1007/s13592-026-01300-5,Integrating morphological and molecular perspectives on foraging tactic constancy in a nectar-robbing bumble bee,2026,Natalie Fischer; Claudineia P. Costa; S. Hollis Woodard,Apidologie,OpenAlex,Q3|Q6|Q7,OpenAlex:https://openalex.org/W7211909473,https://doi.org/10.1007/s13592-026-01300-5,3
bib_90d8147239d29ccd,doi:10.1007/s13593-015-0342-x,10.1007/s13593-015-0342-x,Weed-insect pollinator networks as bio-indicators of ecological sustainability in agriculture. A review,2016,Orianne Rollin; Giovanni Benelli; Stefano Benvenuti; Axel Decourtye; S. D. Wratten; Angelo Canale; Nicolas Desneux,Agronomy for Sustainable Development,OpenAlex,Q5|Q6|Q7,OpenAlex:https://openalex.org/W2258564852,https://doi.org/10.1007/s13593-015-0342-x,3
bib_43a4db1f247f08e3,doi:10.1007/s42690-020-00323-4,10.1007/s42690-020-00323-4,Disentangling the path of pollinator attraction in temporarily colored flowers,2020,Samuel Boff; Jessica Amaral Henrique; Anna Friedel; Josué Raizer,International Journal of Tropical Insect Science,OpenAlex,Q4,OpenAlex:https://openalex.org/W3104342238,https://doi.org/10.1007/s42690-020-00323-4,1
bib_22eddb2655f9524b,doi:10.1007/s44372-025-00359-1,10.1007/s44372-025-00359-1,Management reduces floral damage by bees and beetles in Cereus jamacaru DC. (Cactaceae) in the Caatinga dry forest,2025,Ailza Maria de Lima-Nascimento; Jéssica Luiza S. Silva; Ulysses Paulino Albuquerque; Ariadna Valentina Lopes,Discover Plants.,OpenAlex,Q4|Q5,OpenAlex:https://openalex.org/W4414508215,https://doi.org/10.1007/s44372-025-00359-1,2
bib_16625e756d3fd68d,doi:10.1016/bs.aecr.2016.10.007,10.1016/bs.aecr.2016.10.007,Massively Introduced Managed Species and Their Consequences for Plant–Pollinator Interactions,2017,Benoît Geslin; Benoît Gauzens; Marjolaine Baude; Isabelle Dajoz; Colin Fontaine; Mickaël Henry; Lise Ropars; Orianne Rollin; Élisa Thébault; Nicolas J. Vereecken,Advances in ecological research/Advances in Ecological Research,OpenAlex,Q5|Q7,OpenAlex:https://openalex.org/W2572050383,https://doi.org/10.1016/bs.aecr.2016.10.007,2
bib_bacb02d22e086c49,doi:10.1016/bs.aecr.2020.08.001,10.1016/bs.aecr.2020.08.001,Invasive bees and their impact on agriculture,2020,Marcelo A. Aizen; Marina Paula Arbetman; Natacha Paola Chacoff; Vanina Ruth Chalcoff; Peter Feinsinger; Lucas A. Garibaldi; Lawrence D. Harder; Carolina Laura Morales; Agustín Sáez; Adam J. Vanbergen,Advances in ecological research/Advances in Ecological Research,OpenAlex,Q6|Q7,OpenAlex:https://openalex.org/W3082112715,https://doi.org/10.1016/bs.aecr.2020.08.001,2
bib_b1dd533e7f395e99,doi:10.1016/j.actao.2019.03.006,10.1016/j.actao.2019.03.006,"The presence of a larval honey bee parasite, Ascosphaera apis, on flowers reduces pollinator visitation to several plant species",2019,Babak Yousefi; Bertrand Fouks,Acta Oecologica,OpenAlex,Q6,OpenAlex:https://openalex.org/W2928234886,https://doi.org/10.1016/j.actao.2019.03.006,1
